course,professor,semester,section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Other
BSCI447,Justicia Opoku-Edusei,201908,0101,13,8,19,8,2,6,4,4,6,1,0,0,1,1,1
BSCI201,Justicia Opoku-Edusei,201901,1101,5,6,4,2,1,0,1,1,1,0,0,1,2,0,0
BSCI201,Justicia Opoku-Edusei,201901,1103,4,4,3,1,4,2,1,0,2,0,2,1,0,1,0
BSCI201,Justicia Opoku-Edusei,201901,1105,3,1,5,3,3,4,2,1,0,0,2,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201901,1106,3,9,4,1,1,0,0,0,4,1,0,1,0,2,0
BSCI201,Justicia Opoku-Edusei,201901,1108,4,6,2,0,4,1,1,3,1,0,0,1,1,1,0
BSCI201,Justicia Opoku-Edusei,201901,1109,5,2,5,2,4,0,1,0,2,1,0,1,0,1,0
BSCI201,Justicia Opoku-Edusei,201901,1110,1,7,1,1,4,0,3,3,1,0,0,0,2,0,0
BSCI440,Justicia Opoku-Edusei,201901,0201,3,5,4,1,6,3,3,2,2,1,1,0,0,0,2
BSCI440,Justicia Opoku-Edusei,201901,0202,1,5,2,3,6,4,0,3,6,0,2,1,0,0,0
BSCI440,Justicia Opoku-Edusei,201901,0203,2,6,7,0,4,1,2,6,0,0,0,0,1,1,0
BSCI440,Justicia Opoku-Edusei,201901,0204,2,3,7,2,5,2,0,3,2,0,2,1,3,0,0
BSCI440,Justicia Opoku-Edusei,201901,SES1,0,2,0,2,0,2,0,0,0,0,1,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201808,0101,1,3,2,2,2,4,2,1,2,1,0,2,0,3,0
BSCI201,Justicia Opoku-Edusei,201808,0105,4,1,4,0,2,2,2,5,3,0,0,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201808,0106,4,5,4,2,1,4,1,1,1,0,1,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201808,0108,2,4,1,4,3,3,2,1,1,0,1,0,1,1,0
BSCI201,Justicia Opoku-Edusei,201808,0109,3,3,1,2,6,1,0,2,3,0,1,0,0,2,0
BSCI201,Justicia Opoku-Edusei,201808,0111,9,3,3,1,3,2,0,1,2,0,0,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201808,0112,2,8,0,1,4,2,1,4,1,0,0,1,0,0,0
BSCI202,Justicia Opoku-Edusei,201808,SEF1,6,7,2,0,0,0,0,0,2,0,0,0,0,3,0
BSCI447,Justicia Opoku-Edusei,201808,0101,31,13,11,6,5,1,1,1,1,1,0,0,1,0,0
BSCI201,Justicia Opoku-Edusei,201801,0106,0,0,3,3,4,4,2,1,3,0,2,0,2,2,0
BSCI201,Justicia Opoku-Edusei,201801,0108,2,4,1,0,5,1,0,6,3,0,1,0,1,1,0
BSCI201,Justicia Opoku-Edusei,201801,0110,1,4,1,0,2,2,1,3,3,0,3,1,3,2,0
BSCI201,Justicia Opoku-Edusei,201801,0111,2,1,2,2,4,3,2,1,3,1,0,0,2,1,0
BSCI440,Justicia Opoku-Edusei,201801,0101,5,7,5,1,4,1,2,2,0,4,1,0,0,1,0
BSCI440,Justicia Opoku-Edusei,201801,0102,2,2,4,4,1,1,5,2,3,1,2,0,2,3,0
BSCI440,Justicia Opoku-Edusei,201801,0103,3,6,1,2,2,3,3,3,3,2,2,1,1,0,0
BSCI440,Justicia Opoku-Edusei,201801,0104,4,3,4,3,0,5,2,3,3,1,0,1,1,2,0
BSCI201,Justicia Opoku-Edusei,201708,0101,3,6,2,0,5,1,1,1,1,0,1,0,1,5,0
BSCI201,Justicia Opoku-Edusei,201708,0102,1,2,4,0,3,2,1,3,4,0,1,0,3,2,0
BSCI201,Justicia Opoku-Edusei,201708,0104,2,3,2,2,0,2,1,3,1,1,2,0,3,2,0
BSCI201,Justicia Opoku-Edusei,201708,0105,1,3,2,1,5,2,2,3,2,2,0,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201708,0106,1,5,5,1,2,3,0,1,4,1,1,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201708,0111,0,1,4,3,4,3,3,2,2,0,1,0,0,1,0
BSCI447,Justicia Opoku-Edusei,201708,0101,24,10,4,2,8,6,3,5,2,1,1,0,2,1,1
BSCI201,Justicia Opoku-Edusei,201701,SES1,3,2,2,0,0,1,0,1,0,0,0,0,0,2,0
BSCI440,Justicia Opoku-Edusei,201701,0101,4,3,1,3,6,2,3,2,1,1,1,0,6,0,0
BSCI440,Justicia Opoku-Edusei,201701,0102,1,8,0,3,1,2,1,2,4,1,0,0,2,4,0
BSCI440,Justicia Opoku-Edusei,201701,0103,0,6,1,2,5,5,3,2,3,1,0,0,1,1,0
BSCI440,Justicia Opoku-Edusei,201701,0104,3,5,6,1,5,2,0,5,1,1,0,0,0,1,0
BSCI440,Justicia Opoku-Edusei,201701,0105,3,2,7,4,5,0,0,3,1,1,0,2,0,2,0
BSCI440,Justicia Opoku-Edusei,201701,0106,1,8,1,3,3,3,2,4,2,0,0,0,0,2,0
BSCI440,Justicia Opoku-Edusei,201701,0107,4,4,1,1,5,4,4,5,1,1,0,0,1,0,0
BSCI440,Justicia Opoku-Edusei,201701,0108,0,3,2,2,5,2,1,3,0,2,1,2,2,3,0
BSCI201,Justicia Opoku-Edusei,201608,0101,2,4,4,0,2,3,1,4,2,0,0,0,2,0,0
BSCI201,Justicia Opoku-Edusei,201608,0102,3,7,1,2,4,0,4,4,0,0,0,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201608,0103,0,5,3,2,4,7,0,1,0,0,1,0,1,0,0
BSCI201,Justicia Opoku-Edusei,201608,0104,1,3,3,2,1,4,3,1,3,0,0,0,1,5,0
BSCI201,Justicia Opoku-Edusei,201608,0105,0,6,4,3,5,2,0,1,2,0,1,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201608,0106,3,5,1,4,1,5,1,2,1,0,0,1,1,0,0
BSCI201,Justicia Opoku-Edusei,201608,0107,4,0,3,3,3,4,1,2,1,0,0,0,1,4,0
BSCI201,Justicia Opoku-Edusei,201608,0108,5,4,1,2,2,1,1,5,3,0,1,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201608,0109,2,9,1,0,3,2,1,1,1,2,3,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201608,0110,3,2,0,0,3,6,4,2,4,0,1,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201608,0111,1,1,2,0,3,2,0,4,3,0,2,1,3,3,0
BSCI440,Justicia Opoku-Edusei,201608,0101,7,4,3,4,3,1,1,3,0,1,0,0,1,2,0
BSCI440,Justicia Opoku-Edusei,201608,0102,6,7,3,2,1,3,1,0,1,2,1,1,1,1,0
BSCI440,Justicia Opoku-Edusei,201608,0103,8,3,5,2,2,3,1,1,0,1,3,0,0,0,0
BSCI440,Justicia Opoku-Edusei,201608,0104,4,5,3,2,4,1,1,1,2,0,0,0,1,4,0
BSCI440,Justicia Opoku-Edusei,201608,0106,2,1,2,0,4,4,4,2,2,0,1,2,1,4,0
BSCI440,Justicia Opoku-Edusei,201608,0107,4,7,1,1,3,3,0,0,1,0,0,1,2,2,0
BSCI440,Justicia Opoku-Edusei,201608,0108,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201601,SES1,2,4,2,0,0,2,1,0,0,0,0,0,0,3,0
BSCI440,Justicia Opoku-Edusei,201601,1101,2,4,3,1,2,4,3,6,1,0,0,0,2,2,0
BSCI440,Justicia Opoku-Edusei,201601,1102,1,3,4,8,4,3,0,1,3,1,3,0,0,0,0
BSCI440,Justicia Opoku-Edusei,201601,1103,1,6,2,2,5,6,1,3,3,0,1,0,1,2,0
BSCI440,Justicia Opoku-Edusei,201601,1104,6,6,2,5,1,3,2,1,2,1,0,0,1,1,0
BSCI440,Justicia Opoku-Edusei,201601,1105,1,4,4,3,2,4,2,1,4,0,3,0,2,1,0
BSCI201,Justicia Opoku-Edusei,201508,0101,3,4,4,2,3,3,1,3,1,0,0,0,1,1,0
BSCI201,Justicia Opoku-Edusei,201508,0102,6,7,1,1,1,4,2,0,1,0,0,0,2,3,0
BSCI201,Justicia Opoku-Edusei,201508,0103,1,7,3,1,2,4,1,2,0,2,0,0,1,2,0
BSCI201,Justicia Opoku-Edusei,201508,0104,0,1,2,5,3,2,1,3,3,0,2,0,1,2,0
BSCI201,Justicia Opoku-Edusei,201508,0105,4,1,5,4,1,1,0,1,2,2,1,0,1,0,1
BSCI201,Justicia Opoku-Edusei,201508,0106,1,6,3,4,7,2,0,0,1,0,0,0,0,1,1
BSCI201,Justicia Opoku-Edusei,201508,0107,1,1,8,2,1,2,1,6,0,1,0,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201508,0108,1,2,4,2,1,3,1,0,3,1,2,2,2,3,0
BSCI201,Justicia Opoku-Edusei,201508,0109,1,4,3,2,2,4,0,4,3,1,0,0,0,3,0
BSCI447,Justicia Opoku-Edusei,201508,0101,5,9,14,8,6,7,3,6,6,1,3,0,1,2,0
BSCI201,Justicia Opoku-Edusei,201501,0101,2,2,1,1,2,1,2,3,3,2,3,0,0,5,0
BSCI201,Justicia Opoku-Edusei,201501,0102,3,3,2,5,2,4,0,2,4,0,0,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201501,0103,1,3,4,1,1,5,2,2,0,2,0,0,0,3,0
BSCI201,Justicia Opoku-Edusei,201501,0104,2,1,3,3,3,1,3,3,2,1,2,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201501,0105,1,7,2,2,5,1,0,2,2,0,0,0,1,1,0
BSCI201,Justicia Opoku-Edusei,201501,0106,1,0,3,1,3,5,3,2,3,0,1,0,0,2,0
BSCI201,Justicia Opoku-Edusei,201501,0107,1,2,3,2,5,2,1,1,3,0,2,0,1,3,0
BSCI201,Justicia Opoku-Edusei,201501,0108,2,3,3,1,1,4,3,2,1,0,0,1,2,3,0
BSCI201,Justicia Opoku-Edusei,201501,SES1,2,3,4,2,1,1,2,2,1,0,0,1,0,1,0
BSCI201,Justicia Opoku-Edusei,201408,0101,4,4,2,3,1,1,2,2,4,0,0,0,0,2,0
BSCI201,Justicia Opoku-Edusei,201408,0102,3,5,2,0,3,3,0,4,2,1,0,0,0,3,0
BSCI201,Justicia Opoku-Edusei,201408,0103,1,3,8,2,2,4,1,2,0,1,1,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201408,0104,1,5,4,1,5,2,4,0,2,0,0,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201408,0105,4,1,2,3,1,4,2,4,2,0,1,0,0,2,0
BSCI201,Justicia Opoku-Edusei,201408,0106,8,5,3,1,1,3,1,1,1,0,1,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201408,0107,6,4,9,1,2,1,0,1,0,0,0,1,0,3,0
BSCI201,Justicia Opoku-Edusei,201408,0108,8,3,3,2,2,1,3,1,0,0,0,0,1,0,0
BSCI201,Justicia Opoku-Edusei,201408,0109,2,2,5,2,6,3,0,0,1,0,1,0,1,3,0
BSCI201,Justicia Opoku-Edusei,201408,0110,5,0,3,1,1,3,0,2,1,2,1,0,2,5,0
BSCI201,Justicia Opoku-Edusei,201408,0111,3,4,3,2,4,1,4,1,0,0,1,1,1,0,0
BSCI201,Justicia Opoku-Edusei,201408,0112,0,10,4,2,3,2,0,1,1,0,0,0,1,1,0
BSCI201,Justicia Opoku-Edusei,201408,0114,0,3,6,1,1,7,2,0,0,0,1,1,0,3,0
BSCI201,Justicia Opoku-Edusei,201408,0115,0,1,5,2,2,8,2,1,1,0,1,0,1,1,0
BSCI201,Justicia Opoku-Edusei,201408,0116,2,2,6,0,5,4,2,1,1,0,0,0,1,2,0
BSCI201,Justicia Opoku-Edusei,201408,0117,0,3,2,2,3,7,0,1,2,1,0,2,0,1,0
BSCI201,Justicia Opoku-Edusei,201408,0119,1,1,3,5,2,3,2,0,4,0,3,0,0,3,0
BSCI447,Justicia Opoku-Edusei,201408,0101,7,13,11,6,14,7,1,4,3,0,2,0,1,3,0
BSCI201,Justicia Opoku-Edusei,201401,0101,0,1,4,3,4,4,1,2,1,1,1,1,0,2,0
BSCI201,Justicia Opoku-Edusei,201401,0102,1,8,2,2,3,3,0,3,1,0,0,1,0,0,1
BSCI201,Justicia Opoku-Edusei,201401,0103,3,0,2,2,6,7,1,2,0,1,0,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201401,0104,3,2,6,2,2,2,2,1,1,1,2,0,1,0,0
BSCI201,Justicia Opoku-Edusei,201401,0105,2,0,2,1,3,5,2,2,1,2,0,0,3,3,0
BSCI201,Justicia Opoku-Edusei,201401,0106,1,2,2,1,8,4,4,1,1,0,0,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201401,0107,0,1,2,2,2,3,4,2,3,1,0,1,1,3,0
BSCI201,Justicia Opoku-Edusei,201401,0108,1,3,3,4,1,4,1,4,0,0,1,1,0,2,1
BSCI201,Justicia Opoku-Edusei,201401,0109,0,3,1,4,1,5,0,3,2,3,1,0,2,0,0
BSCI201,Justicia Opoku-Edusei,201401,0110,2,6,1,2,0,2,3,3,1,1,0,0,0,4,0
BSCI201,Justicia Opoku-Edusei,201401,0111,4,3,1,2,4,6,1,2,2,0,0,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201401,0112,0,2,6,3,4,3,2,0,2,0,1,0,0,2,0
BSCI201,Justicia Opoku-Edusei,201401,0113,1,1,4,3,0,3,2,4,3,0,0,1,1,2,0
BSCI201,Justicia Opoku-Edusei,201401,0114,2,2,4,1,2,4,5,1,1,1,0,0,0,3,0
BSCI201,Justicia Opoku-Edusei,201401,0115,1,2,3,2,2,4,2,2,2,2,0,0,1,1,1
BSCI201,Justicia Opoku-Edusei,201401,0116,1,2,3,0,4,6,0,2,0,4,2,0,1,0,0
BSCI201,Justicia Opoku-Edusei,201401,SES1,4,2,4,1,1,0,0,0,1,0,0,0,1,4,0
BSCI201,Justicia Opoku-Edusei,201308,0101,2,0,4,3,2,4,2,2,3,0,1,0,0,3,0
BSCI201,Justicia Opoku-Edusei,201308,0102,0,4,2,4,1,2,3,2,2,0,1,0,1,4,0
BSCI201,Justicia Opoku-Edusei,201308,0103,4,2,4,0,3,1,3,1,1,1,1,2,1,1,0
BSCI201,Justicia Opoku-Edusei,201308,0104,2,1,2,3,3,4,0,2,3,1,0,2,1,1,0
BSCI201,Justicia Opoku-Edusei,201308,0105,3,1,3,5,3,2,1,2,3,0,0,0,1,3,0
BSCI201,Justicia Opoku-Edusei,201308,0106,3,3,6,2,2,2,2,2,1,0,1,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201308,0107,4,3,5,4,1,2,0,1,2,0,0,0,1,3,0
BSCI201,Justicia Opoku-Edusei,201308,0108,12,3,3,0,1,2,1,2,0,0,0,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201308,0109,0,4,6,4,3,1,1,1,2,1,0,1,0,0,0
BSCI201,Justicia Opoku-Edusei,201308,0110,0,2,2,5,0,5,1,4,1,0,1,1,2,1,0
BSCI201,Justicia Opoku-Edusei,201308,0111,1,2,0,1,0,3,1,3,2,2,0,2,3,5,0
BSCI201,Justicia Opoku-Edusei,201308,0112,2,2,1,2,3,3,2,1,2,3,1,0,2,2,0
BSCI201,Justicia Opoku-Edusei,201308,0114,1,1,5,2,1,6,3,0,0,1,0,0,2,4,0
BSCI201,Justicia Opoku-Edusei,201308,0115,1,3,2,0,6,4,1,1,3,1,1,1,0,1,0
BSCI201,Justicia Opoku-Edusei,201308,0116,3,2,2,3,1,3,2,3,2,1,0,1,0,2,0
BSCI201,Justicia Opoku-Edusei,201308,0117,2,1,3,0,2,3,1,2,2,1,0,1,2,3,0
BSCI201,Justicia Opoku-Edusei,201308,0119,5,3,2,0,2,4,2,1,1,1,0,0,2,1,0
BSCI447,Justicia Opoku-Edusei,201308,0101,5,9,12,3,6,14,1,7,5,0,1,0,1,7,0
BSCI201,Justicia Opoku-Edusei,201301,0101,0,1,0,4,1,7,0,1,1,2,0,1,3,4,0
BSCI201,Justicia Opoku-Edusei,201301,0102,2,5,4,1,2,0,5,1,1,1,1,0,0,2,0
BSCI201,Justicia Opoku-Edusei,201301,0103,0,0,3,4,2,6,3,1,1,0,0,0,1,4,0
BSCI201,Justicia Opoku-Edusei,201301,0104,0,1,0,3,0,4,3,1,7,1,0,0,1,6,0
BSCI201,Justicia Opoku-Edusei,201301,0105,3,3,3,0,1,4,2,4,1,0,1,0,2,1,0
BSCI201,Justicia Opoku-Edusei,201301,0106,0,5,3,2,2,2,3,2,3,0,2,0,0,3,0
BSCI201,Justicia Opoku-Edusei,201301,0107,1,1,3,2,2,4,4,1,1,0,2,0,1,3,0
BSCI201,Justicia Opoku-Edusei,201301,0108,0,1,7,3,2,1,1,2,0,1,2,3,0,2,0
BSCI201,Justicia Opoku-Edusei,201301,0109,1,1,2,3,3,3,4,2,3,0,0,0,1,2,0
BSCI201,Justicia Opoku-Edusei,201301,0110,0,0,9,2,3,3,1,1,2,1,1,0,1,1,0
BSCI201,Justicia Opoku-Edusei,201301,0111,0,2,3,1,2,4,1,1,4,0,0,0,1,6,0
BSCI201,Justicia Opoku-Edusei,201301,0112,0,2,2,4,0,4,1,3,1,2,1,0,2,3,0
BSCI201,Justicia Opoku-Edusei,201301,0113,0,0,2,2,2,3,10,2,1,1,0,0,0,2,0
BSCI201,Justicia Opoku-Edusei,201301,0114,0,2,0,0,2,4,2,4,5,2,1,0,2,1,0
BSCI201,Justicia Opoku-Edusei,201301,0115,1,0,5,1,4,2,0,1,3,2,1,0,1,3,0
BSCI201,Justicia Opoku-Edusei,201301,0116,1,0,0,2,3,5,2,2,0,0,0,1,2,8,0
BSCI201,Justicia Opoku-Edusei,201301,SES1,2,3,4,2,2,4,1,1,0,2,0,0,1,5,0
BSCI201,Justicia Opoku-Edusei,201208,0101,0,3,6,2,1,3,0,3,0,0,0,2,1,4,0
BSCI201,Justicia Opoku-Edusei,201208,0102,2,4,6,2,4,2,1,2,1,0,0,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201208,0103,0,2,4,2,2,5,1,2,3,0,0,1,1,4,0
BSCI201,Justicia Opoku-Edusei,201208,0104,3,2,2,2,2,1,2,1,3,1,0,1,1,3,0
BSCI201,Justicia Opoku-Edusei,201208,0105,1,4,3,3,0,6,1,2,0,2,1,1,0,1,0
BSCI201,Justicia Opoku-Edusei,201208,0106,1,3,2,2,3,2,2,2,3,0,0,0,2,3,0
BSCI201,Justicia Opoku-Edusei,201208,0107,2,2,2,2,2,1,1,3,6,0,1,1,0,2,0
BSCI201,Justicia Opoku-Edusei,201208,0108,0,3,5,3,1,1,1,3,2,0,1,0,2,4,0
BSCI201,Justicia Opoku-Edusei,201208,0109,0,2,1,2,0,4,1,3,5,1,1,1,2,2,0
BSCI201,Justicia Opoku-Edusei,201208,0110,3,4,4,4,1,3,0,1,3,1,0,0,0,4,0
BSCI201,Justicia Opoku-Edusei,201208,0111,1,1,0,1,1,4,4,2,3,1,0,1,3,3,0
BSCI201,Justicia Opoku-Edusei,201208,0112,0,3,4,2,1,4,1,1,1,1,0,0,2,4,0
BSCI201,Justicia Opoku-Edusei,201208,0114,0,4,4,1,3,4,2,2,2,1,1,1,0,0,0
BSCI201,Justicia Opoku-Edusei,201208,0115,2,0,4,2,3,2,2,5,1,0,0,0,0,4,0
BSCI201,Justicia Opoku-Edusei,201208,0116,1,2,2,3,0,5,1,1,3,2,3,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201208,0119,1,1,5,0,2,2,2,0,3,2,3,0,1,4,0
BSCI447,Justicia Opoku-Edusei,201208,0101,16,11,16,7,4,7,3,0,5,0,0,1,0,1,0
BSCI201,Justicia Opoku-Edusei,201201,0101,0,7,0,0,9,0,0,4,0,0,2,0,0,3,0
BSCI201,Justicia Opoku-Edusei,201201,0102,0,11,0,0,7,0,0,3,0,0,1,0,1,1,1
BSCI201,Justicia Opoku-Edusei,201201,0103,0,7,0,0,5,0,0,8,0,0,3,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201201,0104,0,2,0,0,10,0,0,8,0,0,2,0,1,1,0
BSCI201,Justicia Opoku-Edusei,201201,0105,0,6,0,0,5,0,0,7,0,0,3,0,2,3,0
BSCI201,Justicia Opoku-Edusei,201201,0106,0,12,0,0,6,0,0,4,0,0,2,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201201,0107,1,2,0,0,12,0,0,5,0,0,2,0,2,3,0
BSCI201,Justicia Opoku-Edusei,201201,0108,0,9,1,0,6,0,0,7,0,0,1,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201201,0109,0,6,0,0,9,0,0,6,0,0,3,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201201,0110,0,6,0,0,7,0,0,8,0,0,1,0,1,2,0
BSCI201,Justicia Opoku-Edusei,201201,0111,0,3,0,0,12,0,0,8,0,0,1,0,0,1,0
BSCI201,Justicia Opoku-Edusei,201201,0112,0,6,0,0,13,0,0,3,0,0,3,0,0,0,0
BSCI201,Justicia Opoku-Edusei,201201,0113,0,7,0,0,9,0,0,4,0,0,2,0,1,3,0
BSCI201,Justicia Opoku-Edusei,201201,0114,0,5,0,0,7,0,0,7,0,0,3,0,1,3,0
BSCI201,Justicia Opoku-Edusei,201201,0115,0,3,1,0,8,0,0,7,0,0,2,0,2,2,0
BSCI201,Justicia Opoku-Edusei,201201,0116,0,5,0,0,8,0,0,10,0,0,0,0,1,1,0
BSCI201,Justicia Opoku-Edusei,201201,SES1,8,4,0,1,4,0,0,3,0,0,0,0,0,1,0
ENGL395,Justin Lohr,202108,1502,0,7,4,4,1,0,0,0,0,0,0,0,0,0,2
ENGL395,Justin Lohr,202108,1301,1,11,5,1,1,0,0,0,0,0,0,0,0,0,0
ENGL395,Justin Lohr,202108,1201,1,7,9,2,0,0,0,0,0,0,0,0,0,0,0
ENGL378Q,Justin Lohr,202101,0101,0,9,1,1,2,0,0,0,0,0,0,0,0,2,1
ENGL292,Justin Lohr,202101,0101,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1
ENGL395,Justin Lohr,202001,1101,0,10,4,3,0,1,0,0,0,0,0,0,0,0,1
ENGL292,Justin Lohr,202001,0101,4,9,0,1,0,0,0,0,0,0,0,0,0,1,0
ENGL101,Justin Lohr,202001,1203,0,2,4,4,3,0,0,0,0,0,0,0,0,1,6
IDEA101,Justin Lohr,201908,0117,0,8,3,0,0,0,1,1,0,0,0,0,0,0,0
ENGL395,Justin Lohr,201908,0301,0,6,6,3,2,0,0,0,0,0,0,0,1,1,0
ENGL297,Justin Lohr,201908,0101,0,5,7,0,1,0,0,0,0,0,0,0,1,1,0
ENGL101H,Justin Lohr,201908,0507,0,1,5,4,0,1,0,0,0,0,0,0,1,1,1
ENGL101H,Justin Lohr,201908,0407,0,3,9,3,0,1,0,0,0,0,0,0,0,0,0
ENGL101,Justin Lohr,201901,1306,0,0,7,8,3,0,0,0,0,0,0,0,0,0,0
ENGL292,Justin Lohr,201901,0101,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
ENGL388V,Justin Lohr,201901,0401,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0
ENGL395,Justin Lohr,201808,0501,1,9,4,3,0,0,0,0,0,0,0,0,0,1,1
ENGL395,Justin Lohr,201808,0301,0,4,7,5,1,0,0,0,1,0,0,0,0,1,0
ENGL388V,Justin Lohr,201808,0101,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0
ENGL101X,Justin Lohr,201808,2005,0,0,6,1,6,0,1,0,0,0,0,0,2,2,1
ENGL395,Justin Lohr,201801,0701,0,3,6,5,3,0,0,1,0,0,0,0,0,0,1
ENGL395,Justin Lohr,201801,0601,2,9,3,2,0,0,1,0,0,0,0,0,0,1,1
ENGL292,Justin Lohr,201801,0101,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
ENGL101,Justin Lohr,201801,1301,0,1,3,6,6,1,0,0,0,0,0,0,0,1,1
ENGL395,Justin Lohr,201708,0501,1,5,4,2,1,1,0,0,1,0,0,0,2,2,0
ENGL395,Justin Lohr,201708,0401,0,7,4,4,2,1,0,0,0,0,0,0,1,0,0
ENGL101H,Justin Lohr,201708,1307,0,2,8,2,3,1,0,0,0,0,0,0,0,1,2
ENGL101,Justin Lohr,201708,1204,0,3,7,2,2,3,0,0,0,0,0,0,0,3,0
ENGL101H,Justin Lohr,201701,0507,0,1,3,5,1,1,0,0,0,0,0,0,1,0,0
ENGL395,Justin Lohr,201701,0202,0,5,5,2,2,2,1,0,0,0,0,0,0,3,0
ENGL395,Justin Lohr,201701,0301,1,6,2,6,2,0,0,0,0,0,0,0,1,2,0
ENGL101H,Justin Lohr,201701,0408,0,3,5,3,1,0,0,0,0,0,0,0,2,0,1
ENGL395,Justin Lohr,201608,0501,1,3,6,4,3,0,0,0,1,0,0,0,1,0,0
ENGL395,Justin Lohr,201608,0301,1,5,5,5,1,1,0,0,0,0,0,0,0,1,0
ENGL101S,Justin Lohr,201608,0410,0,2,4,5,4,1,0,1,1,0,0,0,1,0,0
ENGL101,Justin Lohr,201608,0204,0,0,1,5,3,3,5,0,0,0,0,0,0,1,0
ENGL395,Justin Lohr,201601,1301,0,6,4,6,0,1,1,0,0,0,0,0,0,1,0
ENGL395,Justin Lohr,201601,1201,0,3,5,5,3,1,0,0,0,0,0,0,0,2,0
ENGL292,Justin Lohr,201601,0101,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0
ENGL391,Justin Lohr,201508,0502,0,0,5,7,3,1,1,1,0,0,0,0,0,1,0
ENGL101S,Justin Lohr,201508,0607,0,2,7,4,3,2,0,0,0,0,0,0,0,0,0
ENGL101S,Justin Lohr,201508,0409,0,0,6,5,5,2,0,0,1,0,0,0,0,0,0
ENGL292,Justin Lohr,201501,0101,1,3,3,0,1,0,0,0,0,0,0,0,0,0,1
ENGL101,Justin Lohr,201501,1405,0,0,3,2,9,1,0,0,0,0,0,0,2,1,1
ENGL101,Justin Lohr,201501,1304,0,1,3,6,4,3,1,0,0,0,0,0,1,0,0
ENGL101H,Justin Lohr,201408,1214,0,3,9,6,1,0,0,0,0,0,0,0,0,0,0
ENGL101H,Justin Lohr,201408,1111,0,3,7,6,1,0,0,0,1,0,0,0,0,0,0
ENGL101H,Justin Lohr,201408,1311,0,5,4,3,4,0,1,0,0,0,0,0,1,0,0
ENGL101X,Justin Lohr,201401,2006,0,1,1,6,6,2,2,0,0,0,0,0,0,0,0
ENGL101S,Justin Lohr,201401,1208,0,1,2,6,1,2,1,0,0,0,0,0,1,0,0
ENGL101S,Justin Lohr,201401,1107,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0
ENGL101H,Justin Lohr,201308,1407,0,4,5,7,2,0,0,0,0,0,0,0,0,0,0
ENGL101H,Justin Lohr,201308,1311,0,2,7,7,3,0,0,0,0,0,0,0,0,0,0
ENGL101H,Justin Lohr,201308,1214,0,1,5,7,2,3,1,0,0,0,0,0,0,0,0
ENGL101H,Justin Lohr,201308,1111,0,2,5,4,5,0,0,0,0,0,0,0,1,0,0
ENGL101S,Justin Lohr,201301,1107,0,1,2,10,4,1,1,0,0,0,0,0,0,1,0
ENGL101H,Justin Lohr,201301,1408,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
ENGL101H,Justin Lohr,201301,1308,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0
ENGL101,Justin Lohr,201301,1408,0,0,1,2,2,4,0,1,0,0,0,0,0,0,0
ENGL101,Justin Lohr,201301,1308,0,0,2,1,4,1,2,1,0,0,0,0,0,0,0
ENGL101H,Justin Lohr,201208,0211,0,0,8,6,6,2,0,0,0,0,0,0,0,0,0
ENGL101H,Justin Lohr,201208,0509,1,3,9,8,0,0,0,0,0,0,0,0,0,1,0
